pc_time_s,seq_id,module_id,status,tx_drops,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15
66.750530,11800,0xF0,0x00,0,1.18000007,2.22200012,0.17800000,2.10200000,0.95089644,0.87827533,0.07947743,1.50000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.771357,11801,0xF0,0x00,0,1.14900005,2.22200012,0.17500001,2.10700011,0.92950869,0.87826282,0.07948190,1.50000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.771357,11802,0xF0,0x00,0,1.12600005,2.23400021,0.18600000,2.11000013,0.90892625,0.87980193,0.08174633,1.50000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.792267,11803,0xF0,0x00,0,1.06100011,2.24600005,0.35100001,2.09900022,0.88219702,0.88333839,0.11160738,1.50000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.792267,11804,0xF0,0x00,0,0.95800006,2.26200008,0.54300004,2.08800006,0.83725357,0.88856661,0.25904173,1.50000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.813910,11805,0xF0,0x00,0,0.85400003,2.28700018,0.74800003,1.85200012,0.77145666,0.89504927,0.44437560,1.50000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.813910,11806,0xF0,0x00,0,0.72900003,2.30599999,1.03500009,1.81000006,0.69527668,0.90317255,0.69667685,1.50000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.836034,11807,0xF0,0x00,0,0.57000005,2.32800007,1.23000002,1.68300009,0.60798889,0.91273344,0.96458918,1.50000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.836034,11808,0xF0,0x00,0,0.36700001,2.35300016,1.40600002,0.05300000,0.49724132,0.92318124,1.23154795,1.50000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.856996,11809,0xF0,0x00,0,0.33400002,2.37500000,1.53000009,0.04900000,0.38770315,0.93378198,1.46597016,1.50000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.856996,11810,0xF0,0x00,0,0.29100001,2.39600015,1.61500013,0.05300000,0.30840051,0.94402385,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.856996,11811,0xF0,0x00,0,0.22700001,2.40700006,1.64400005,1.53800011,0.23836704,0.95308346,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.877344,11812,0xF0,0x00,0,0.22600001,2.41300011,1.67400002,1.39800012,0.18977945,0.96063197,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.877344,11813,0xF0,0x00,0,0.22100002,2.42000008,1.69500005,1.49600005,0.15909821,0.96629542,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.897674,11814,0xF0,0x00,0,0.22200002,2.41900015,1.71200013,0.05600000,0.14003739,0.96997416,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.897674,11815,0xF0,0x00,0,0.22200002,2.41900015,1.73100007,0.05000000,0.12808597,0.97158068,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.918082,11816,0xF0,0x00,0,0.22700001,2.40800023,1.74600005,0.05400000,0.12104458,0.97182131,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.918082,11817,0xF0,0x00,0,0.22400001,2.40700006,1.76800013,0.05000000,0.11720129,0.97138417,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.938979,11818,0xF0,0x00,0,0.22600001,2.40200019,1.77900004,0.05400000,0.11533887,0.97008896,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.938979,11819,0xF0,0x00,0,0.22900002,2.39800000,1.78800011,0.05700000,0.11454514,0.96817553,1.50000000,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.959723,11820,0xF0,0x00,0,0.23100001,2.39300013,1.80700004,0.05300000,0.11520714,0.96608186,1.50000000,1.18872106,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.959723,11821,0xF0,0x00,0,0.23200001,2.39000010,1.82700014,0.05100000,0.11593488,0.96458626,1.50000000,0.72793257,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.980696,11822,0xF0,0x00,0,0.23100001,2.39200020,1.84700012,0.05200000,0.11627782,0.96355629,1.50000000,0.44087306,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
66.980696,11823,0xF0,0x00,0,0.23100001,2.39500022,1.86900008,0.05400000,0.11636157,0.96293694,1.50000000,0.26640683,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.001243,11824,0xF0,0x00,0,0.23100001,2.38800001,1.88600004,0.05200000,0.11629135,0.96202064,1.50000000,0.16949892,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.001243,11825,0xF0,0x00,0,0.23100001,2.38900018,1.90100014,0.05400000,0.11642140,0.96137375,1.50000000,0.10379352,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.022550,11826,0xF0,0x00,0,0.23100001,2.38700008,1.91100013,0.05500000,0.11614028,0.96104562,1.50000000,0.03982693,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.022550,11827,0xF0,0x00,0,0.22900002,2.39100003,1.92200005,0.04700000,0.11622754,0.96041226,1.50000000,0.01756787,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.043259,11828,0xF0,0x00,0,0.22900002,2.38100004,1.92700005,0.04700000,0.11607780,0.95948535,1.50000000,0.00137441,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.043259,11829,0xF0,0x00,0,0.23300001,2.37400007,1.94100010,0.05400000,0.11609357,0.95795256,1.50000000,0.00544295,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.065108,11830,0xF0,0x00,0,0.23000000,2.37400007,1.94200015,0.05500000,0.11620454,0.95644462,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.065108,11831,0xF0,0x00,0,0.22900002,2.36700010,1.95000005,0.05100000,0.11626907,0.95402122,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.087105,11832,0xF0,0x00,0,0.23000000,2.35900021,1.96700013,0.05000000,0.11638016,0.95169866,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.087105,11833,0xF0,0x00,0,0.23100001,2.35500002,1.98100007,0.05100000,0.11635334,0.94867253,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.087105,11834,0xF0,0x00,0,0.23000000,2.35200000,1.98800004,0.05200000,0.11638270,0.94608796,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.107948,11835,0xF0,0x00,0,0.23200001,2.34800005,1.99800014,0.05500000,0.11665370,0.94361150,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.107948,11836,0xF0,0x00,0,0.23300001,2.34400010,2.00999999,0.05100000,0.11665554,0.94207472,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.128446,11837,0xF0,0x00,0,0.22700001,2.34400010,2.01200008,0.05200000,0.11685372,0.94089472,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.128446,11838,0xF0,0x00,0,0.23200001,2.34800005,2.01500010,0.05100000,0.11715843,0.94054866,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.149049,11839,0xF0,0x00,0,0.23200001,2.34400010,2.02100015,0.05300000,0.11754666,0.94022733,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.149049,11840,0xF0,0x00,0,0.23300001,2.34600019,2.02700019,0.05300000,0.11802839,0.94067454,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.169588,11841,0xF0,0x00,0,0.23300001,2.35000014,2.02900004,0.05100000,0.11811432,0.94107229,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.169588,11842,0xF0,0x00,0,0.23300001,2.35700011,2.02900004,0.04900000,0.11874491,0.94204319,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.190100,11843,0xF0,0x00,0,0.23400001,2.36100006,2.03000021,0.05800000,0.11908544,0.94317842,1.50000000,0.01836590,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.190100,11844,0xF0,0x00,0,0.23500001,2.36500001,2.02800012,0.05100000,0.11923563,0.94504952,1.50000000,0.00289828,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.211110,11845,0xF0,0x00,0,0.23600002,2.37200022,2.02400017,0.05600000,0.11956710,0.94710654,1.50000000,0.01292229,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.211110,11846,0xF0,0x00,0,0.23300001,2.37400007,2.01800013,0.04900000,0.11955649,0.94945973,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.232395,11847,0xF0,0x00,0,0.23400001,2.38200021,2.01400018,0.05100000,0.11976269,0.95206690,1.50000000,0.00634111,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.232395,11848,0xF0,0x00,0,0.23600002,2.39200020,2.00200009,0.05100000,0.12008496,0.95497268,1.50000000,0.00063501,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.253449,11849,0xF0,0x00,0,0.23600002,2.40300012,1.97700012,0.05200000,0.12026042,0.95857948,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.253449,11850,0xF0,0x00,0,0.23800001,2.41600013,1.95700014,0.05200000,0.12140206,0.96345645,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.274099,11851,0xF0,0x00,0,0.23900001,2.42500019,1.92600012,0.05400000,0.12247291,0.96826643,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.274099,11852,0xF0,0x00,0,0.23900001,2.43900013,1.92400014,0.05000000,0.12340561,0.97373140,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.296144,11853,0xF0,0x00,0,0.24200001,2.44900012,1.82700014,0.05100000,0.12397287,0.97900003,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.296144,11854,0xF0,0x00,0,0.23900001,2.45600009,1.53200006,0.05100000,0.12420630,0.98453945,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.317034,11855,0xF0,0x00,0,0.24100001,2.46800017,1.12300003,0.05000000,0.12436365,0.98953640,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.317034,11856,0xF0,0x00,0,0.23700002,2.47900009,0.64800000,0.05200000,0.12418672,0.99414623,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.317034,11857,0xF0,0x00,0,0.23900001,2.48300004,0.12000000,0.05100000,0.12436168,0.99821603,1.10445487,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.337365,11858,0xF0,0x00,0,0.24100001,2.49000001,0.08600000,0.05500000,0.12445439,1.00208902,0.66614717,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.337365,11859,0xF0,0x00,0,0.24000001,2.49300003,0.08900000,0.05500000,0.12431016,1.00500655,0.38993391,0.00079051,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.357689,11860,0xF0,0x00,0,0.24000001,2.49100018,0.09700000,0.05000000,0.12423411,1.00732613,0.22650220,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.357689,11861,0xF0,0x00,0,0.23900001,2.49600005,0.10200001,0.05100000,0.12418599,1.00898421,0.12885003,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.378339,11862,0xF0,0x00,0,0.23900001,2.49400020,0.10700001,0.05500000,0.12401084,1.01046336,0.07304966,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.378339,11863,0xF0,0x00,0,0.23900001,2.49700022,0.11100001,0.05100000,0.12371223,1.01162159,0.04137688,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.398938,11864,0xF0,0x00,0,0.23900001,2.49800014,0.11400001,0.04800000,0.12344401,1.01259696,0.02326208,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.398938,11865,0xF0,0x00,0,0.23600002,2.50200009,0.11600000,0.05200000,0.12329706,1.01345861,0.01334888,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.419639,11866,0xF0,0x00,0,0.23800001,2.50000000,0.12700000,0.05200000,0.12303058,1.01437306,0.01074594,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.419639,11867,0xF0,0x00,0,0.23800001,2.50400019,0.14200000,0.05300000,0.12260801,1.01555359,0.01624605,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.439910,11868,0xF0,0x00,0,0.23800001,2.50200009,0.15200001,0.05000000,0.12241194,1.01621020,0.02544801,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.439910,11869,0xF0,0x00,0,0.23700002,2.50900006,0.16400000,0.05200000,0.12222449,1.01677108,0.03701231,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.460946,11870,0xF0,0x00,0,0.23700002,2.50400019,0.17800000,0.05100000,0.12196828,1.01714194,0.05206520,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.460946,11871,0xF0,0x00,0,0.23300001,2.50400019,0.18100001,0.04900000,0.12177029,1.01708317,0.06587657,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.482488,11872,0xF0,0x00,0,0.23600002,2.50000000,0.18800001,0.05000000,0.12197311,1.01739287,0.07714865,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.482488,11873,0xF0,0x00,0,0.23500001,2.50400019,0.19400001,0.05300000,0.12199852,1.01753318,0.08665422,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.503255,11874,0xF0,0x00,0,0.23700002,2.50700021,0.19900002,0.04800000,0.12178823,1.01793790,0.09537786,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.503255,11875,0xF0,0x00,0,0.23800001,2.50800014,0.20500001,0.04700000,0.12213293,1.01792598,0.10330752,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.525061,11876,0xF0,0x00,0,0.23800001,2.50500011,0.20800000,0.05400000,0.12239723,1.01822162,0.11047301,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.525061,11877,0xF0,0x00,0,0.23700002,2.50800014,0.22100002,0.05600000,0.12270781,1.01836944,0.11969872,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.546933,11878,0xF0,0x00,0,0.23500001,2.50700021,0.22600001,0.04900000,0.12250382,1.01850080,0.13033904,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.546933,11879,0xF0,0x00,0,0.23800001,2.50700021,0.22900002,0.04900000,0.12250243,1.01849389,0.13771102,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.567163,11880,0xF0,0x00,0,0.24000001,2.50600004,0.23300001,0.05400000,0.12254892,1.01874554,0.14387338,0.01394957,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.567163,11881,0xF0,0x00,0,0.23700002,2.50400019,0.23500001,0.05300000,0.12254637,1.01840329,0.14886926,0.01185171,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.567163,11882,0xF0,0x00,0,0.23700002,2.50500011,0.23300001,0.04800000,0.12285076,1.01842690,0.15307540,0.00613339,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.587812,11883,0xF0,0x00,0,0.23800001,2.50500011,0.23600002,0.05100000,0.12306530,1.01849604,0.15569282,0.00602864,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.587812,11884,0xF0,0x00,0,0.23900001,2.50700021,0.25100002,0.05300000,0.12323519,1.01893306,0.15904742,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.608237,11885,0xF0,0x00,0,0.23700002,2.51000023,0.24300002,0.04000000,0.12352218,1.01882291,0.16197051,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.608237,11886,0xF0,0x00,0,0.23900001,2.50500011,0.24400002,0.05300000,0.12372299,1.01875246,0.16598710,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.628886,11887,0xF0,0x00,0,0.24000001,2.50300002,0.24600001,0.05400000,0.12401729,1.01877356,0.16904886,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.628886,11888,0xF0,0x00,0,0.24200001,2.51400018,0.24900001,0.05100000,0.12398830,1.01916969,0.17212634,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.649856,11889,0xF0,0x00,0,0.24000001,2.51000023,0.25000000,0.05400000,0.12416435,1.01888347,0.17474419,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.649856,11890,0xF0,0x00,0,0.23900001,2.50600004,0.25400001,0.05100000,0.12425493,1.01889420,0.17865412,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.670498,11891,0xF0,0x00,0,0.24000001,2.50200009,0.25300002,0.05500000,0.12437129,1.01863194,0.18072419,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.670498,11892,0xF0,0x00,0,0.24100001,2.50500011,0.25300002,0.04100000,0.12466174,1.01861537,0.18267651,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.691602,11893,0xF0,0x00,0,0.24200001,2.50900006,0.25800002,0.05100000,0.12478124,1.01844430,0.18423495,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.691602,11894,0xF0,0x00,0,0.22700001,2.50200009,0.25900000,0.05300000,0.12380012,1.01853311,0.18715736,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.712939,11895,0xF0,0x00,0,0.24100001,2.50700021,0.26000002,0.04800000,0.12419545,1.01877940,0.18895040,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.712939,11896,0xF0,0x00,0,0.24100001,2.50800014,0.25900000,0.05300000,0.12433829,1.01900864,0.19017512,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.734923,11897,0xF0,0x00,0,0.24000001,2.50400019,0.25800002,0.06500001,0.12442571,1.01884186,0.19121756,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.734923,11898,0xF0,0x00,0,0.24200001,2.51000023,0.78500003,0.05800000,0.12456444,1.01930106,0.32022291,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.755913,11899,0xF0,0x00,0,0.24200001,2.50200009,0.95500004,0.05200000,0.12480332,1.01844084,0.60678715,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.755913,11900,0xF0,0x00,0,0.24300002,2.50200009,1.13600004,0.05300000,0.12496261,1.01780534,0.85501891,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.777072,11901,0xF0,0x00,0,0.24200001,2.50000000,1.25900006,0.07100000,0.12499496,1.01709795,1.10644841,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.777072,11902,0xF0,0x00,0,0.24200001,2.49300003,1.30500007,0.04900000,0.12515956,1.01670873,1.28889608,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.777072,11903,0xF0,0x00,0,0.24100001,2.49600005,1.35900009,0.05100000,0.12548031,1.01592982,1.43021834,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.797421,11904,0xF0,0x00,0,0.24000001,2.49600005,1.39900005,0.04600000,0.12528802,1.01555955,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.797421,11905,0xF0,0x00,0,0.24000001,2.49700022,1.44100010,0.05400000,0.12506030,1.01516187,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.817945,11906,0xF0,0x00,0,0.24200001,2.50100017,1.48100007,0.04800000,0.12493396,1.01495695,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.817945,11907,0xF0,0x00,0,0.24200001,2.49700022,1.51200008,0.04900000,0.12502761,1.01461315,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.838431,11908,0xF0,0x00,0,0.24000001,2.49600005,1.53400004,0.04000000,0.12512824,1.01440430,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.838431,11909,0xF0,0x00,0,0.24100001,2.49400020,1.55000007,0.05200000,0.12554988,1.01407564,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.859055,11910,0xF0,0x00,0,0.24000001,2.49500012,1.56200004,0.06300000,0.12533443,1.01384258,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.859055,11911,0xF0,0x00,0,0.23800001,2.48900008,1.57300007,0.05700000,0.12485705,1.01323807,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.879802,11912,0xF0,0x00,0,0.23900001,2.49500012,1.58300006,0.04800000,0.12460374,1.01305139,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.879802,11913,0xF0,0x00,0,0.23900001,2.49300003,1.59800005,0.05300000,0.12447686,1.01246011,1.50000000,0.01160957,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.900756,11914,0xF0,0x00,0,0.24000001,2.49300003,1.61600006,0.04300000,0.12429733,1.01215005,1.50000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.900756,11915,0xF0,0x00,0,0.24000001,2.49400020,1.63200009,0.05200000,0.12414704,1.01181173,1.50000000,0.00128746,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.922317,11916,0xF0,0x00,0,0.23800001,2.49000001,1.64200008,0.05600000,0.12365431,1.01142085,1.50000000,0.02120957,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.922317,11917,0xF0,0x00,0,0.23700002,2.49100018,1.64900005,0.05700000,0.12326386,1.01123869,1.50000000,0.01474500,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.942798,11918,0xF0,0x00,0,0.23700002,2.49200010,1.65400004,0.06300000,0.12278385,1.01116025,1.50000000,0.03704637,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
67.942798,11919,0xF0,0x00,0,0.23800001,2.48800015,1.65600014,0.04900000,0.12249818,1.01074648,1.50000000,0.04392959,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
