pc_time_s,seq_id,module_id,status,tx_drops,EMG R env,EMG L env,EMG R act,EMG L act,FSR RH,FSR RT,FSR LH,FSR LT,Phase R,Phase L,Gait R,Gait L,Thigh R,Thigh L,Tau R,Tau L
1.2100,20468,240,0,0,0.001561,0.009328,0.000000,0.000000,1.500000,1.500000,1.392609,1.500000,0.306744,0.272855,1.000000,2.000000,3.515625,-19.775391,0.000000,0.000000
1.2200,20469,240,0,0,0.001560,0.009500,0.000000,0.000000,1.500000,1.500000,1.392136,1.500000,0.309850,0.275355,1.000000,2.000000,3.515625,-19.775391,0.000000,0.000000
1.2300,20470,240,0,0,0.001573,0.009665,0.000000,0.000000,1.500000,1.500000,1.392554,1.500000,0.312956,0.277855,1.000000,2.000000,3.515625,-19.775391,0.000000,0.000000
1.2400,20471,240,0,0,0.001485,0.009871,0.000000,0.000000,1.500000,1.500000,1.392726,1.500000,0.316061,0.280355,1.000000,2.000000,3.515625,-19.775391,0.000000,0.000000
1.2500,20472,240,0,0,0.001555,0.010090,0.000000,0.000000,1.500000,1.500000,1.393121,1.500000,0.319167,0.282855,1.000000,2.000000,3.515625,-19.753418,0.000000,0.000000
1.2600,20473,240,0,0,0.001445,0.010453,0.000000,0.000000,1.500000,1.500000,1.392747,1.500000,0.322273,0.285356,1.000000,2.000000,3.515625,-19.753418,0.000000,0.000000
1.2700,20474,240,0,0,0.001767,0.010207,0.000000,0.000000,1.500000,1.500000,1.393698,1.500000,0.325378,0.287856,1.000000,2.000000,3.515625,-19.753418,0.000000,0.000000
1.2800,20475,240,0,0,0.001668,0.010048,0.000000,0.000000,1.500000,1.500000,1.393641,1.500000,0.328484,0.290356,1.000000,2.000000,3.537598,-19.753418,0.000000,0.000000
1.2900,20476,240,0,0,0.001621,0.010806,0.000000,0.000000,1.500000,1.500000,1.393916,1.500000,0.331590,0.292856,1.000000,2.000000,3.537598,-19.753418,0.000000,0.000000
1.3000,20477,240,0,0,0.001446,0.010763,0.000000,0.000000,1.500000,1.500000,1.393616,1.500000,0.334696,0.295356,1.000000,2.000000,3.537598,-19.753418,0.000000,0.000000
1.3100,20478,240,0,0,0.001399,0.010782,0.000000,0.000000,1.500000,1.500000,1.393800,1.500000,0.337801,0.297856,1.000000,2.000000,3.537598,-19.753418,0.000000,0.000000
1.3200,20479,240,0,0,0.001417,0.010784,0.000000,0.000000,1.500000,1.500000,1.395134,1.500000,0.340907,0.300356,1.000000,2.000000,3.537598,-19.731445,0.000000,0.000000
1.3300,20480,240,0,0,0.001345,0.010643,0.000000,0.000000,1.500000,1.500000,1.395182,1.500000,0.344013,0.302856,1.000000,2.000000,3.559570,-19.731445,0.000000,0.000000
1.3400,20481,240,0,0,0.001445,0.010517,0.000000,0.000000,1.500000,1.500000,1.394601,1.500000,0.347118,0.305356,1.000000,2.000000,3.559570,-19.731445,0.000000,0.000000
1.3500,20482,240,0,0,0.001484,0.010339,0.000000,0.000000,1.500000,1.500000,1.393961,1.500000,0.350224,0.307857,1.000000,2.000000,3.559570,-19.731445,0.000000,0.000000
1.3600,20483,240,0,0,0.001337,0.009668,0.000000,0.000000,1.500000,1.500000,1.393376,1.500000,0.353330,0.310357,1.000000,2.000000,3.559570,-19.709473,0.000000,0.000000
1.3700,20484,240,0,0,0.001194,0.009394,0.000000,0.000000,1.500000,1.500000,1.393286,1.500000,0.356435,0.312857,1.000000,2.000000,3.559570,-19.709473,0.000000,0.000000
1.3800,20485,240,0,0,0.001328,0.009592,0.000000,0.000000,1.500000,1.500000,1.395067,1.500000,0.359541,0.315357,1.000000,2.000000,3.581543,-19.709473,0.000000,0.000000
1.3900,20487,240,0,0,0.001398,0.009873,0.000000,0.000000,1.500000,1.500000,1.394696,1.500000,0.365753,0.320357,1.000000,2.000000,3.581543,-19.709473,0.000000,0.000000
1.4000,20488,240,0,0,0.001445,0.009631,0.000000,0.000000,1.500000,1.500000,1.396225,1.500000,0.368858,0.322857,1.000000,2.000000,3.581543,-19.709473,0.000000,0.000000
1.4100,20489,240,0,0,0.001299,0.009312,0.000000,0.000000,1.500000,1.500000,1.396667,1.500000,0.371964,0.325357,1.000000,2.000000,3.581543,-19.709473,0.000000,0.000000
